area,bedrooms,bathrooms,stories,parking,age,price
4340,6,2,2,2,18,21318193
3037,3,3,1,1,6,15363156
2916,4,4,2,0,13,14811837
1173,4,3,4,0,12,7008870
2954,4,1,2,1,23,14321472
3766,4,3,3,3,11,19415927
4487,5,3,3,1,10,22726714
613,2,2,2,3,12,4092020
4069,2,2,3,1,23,18782332
2098,1,2,2,2,14,10175105
4153,6,4,4,2,26,21156084
4571,6,3,3,3,27,22090441
1098,2,2,2,3,18,6070330
4173,6,4,2,1,3,21994583
2173,4,5,3,3,9,12165803
708,3,5,3,2,8,5362261
2981,6,4,4,1,27,15680808
3964,1,3,2,2,5,19091751
4957,3,3,1,2,22,23507020
1138,2,1,2,1,27,5262233
3234,1,4,2,3,1,16187810
3387,3,3,1,3,4,16867658
3401,1,3,1,2,5,16227617
1788,4,4,2,2,17,9681141
2442,5,2,4,3,20,13274603
2662,6,1,1,2,7,14275535
535,2,4,3,0,5,3593509
1853,6,2,2,3,16,10448495
2961,3,1,3,2,6,15184719
4636,3,4,3,2,13,22876901
1394,4,4,3,0,16,7682362
2793,6,5,4,3,14,15792375
4136,3,5,1,2,24,19893850
780,4,1,3,3,6,5816215
3899,2,5,3,2,30,17857182
672,4,5,1,1,15,5134934
4874,5,1,1,2,10,23218132
4133,3,3,2,0,9,20124243
4735,4,2,2,3,17,22617734
1051,3,5,4,0,8,6413603
2658,6,4,3,0,20,14107106
1892,5,2,1,1,2,10652548
1351,3,3,4,0,13,7197975
4302,1,3,4,1,14,20581535
2255,4,4,1,2,17,12085694
4271,1,4,2,0,29,19327269
4572,2,5,2,0,0,22008801
1439,6,4,4,2,26,8653420
1445,3,1,4,1,27,6647572
1781,2,1,2,3,3,9687827
4346,3,1,2,3,3,21497150
2717,6,2,2,1,21,13641403
2795,4,5,2,3,9,14939623
3781,1,5,4,2,4,19226013
527,1,3,1,2,24,2125161
2717,1,1,3,3,12,13159261
4651,2,1,2,3,1,22691364
2590,1,5,2,2,2,13240931
1964,4,5,4,1,19,10620791
3242,2,5,1,2,22,15771526
3207,2,4,3,0,28,15029915
3332,4,4,4,1,12,17483228
2780,2,4,4,0,8,14489029
4265,6,2,3,0,20,21192782
564,1,5,2,2,12,4231035
1992,4,2,1,1,6,10197555
2117,3,5,4,2,21,11066956
1846,2,5,1,3,16,9848432
3443,4,1,3,3,27,16039706
1046,1,4,4,3,9,6430072
4908,2,3,4,3,17,23416902
3336,5,3,1,0,19,16430468
932,3,1,1,1,0,5388279
2165,4,3,1,0,28,10415611
3795,1,5,2,3,19,17664735
1733,4,3,1,1,24,8653431
3344,1,3,4,1,4,16852363
2838,2,4,3,2,19,14335237
4419,4,5,4,3,10,22087555
4940,3,2,2,3,11,24069611
838,2,4,2,0,6,5556160
4477,3,4,4,3,20,21987966
4990,4,1,1,1,10,23489583
508,4,3,1,3,26,3492227
2021,4,1,1,3,29,9394531
2687,5,3,2,0,16,13997869
506,1,3,4,0,4,3767859
2351,1,3,4,1,5,11869299
835,5,4,2,3,2,6256915
655,3,5,1,0,14,4049770
1575,1,2,2,2,8,8230222
1144,3,2,3,0,0,7053240
3620,5,2,3,3,24,17492712
697,6,3,3,1,19,4860786
3971,3,5,4,1,15,19772110
3505,6,1,4,2,11,17761453
4398,2,2,4,2,23,20893299
3977,5,1,1,0,20,19216318
1905,6,4,2,3,11,11049582
2540,3,1,3,3,4,13002998
4783,5,5,1,2,21,23387899
4358,4,4,3,3,0,22406459
3866,3,3,4,3,19,18838199
2806,3,4,3,0,18,13445854
4313,1,1,4,2,20,19655702
2743,4,5,4,1,21,13766802
3463,2,3,1,2,15,16485059
1062,1,5,4,0,4,6615680
3905,5,4,4,2,22,19607931
1096,3,2,2,3,9,6030992
561,1,5,3,3,23,3776234
2453,1,2,4,1,20,11935208
3677,1,3,4,2,2,18346019
1047,5,4,1,0,18,6390252
846,3,5,3,2,18,5215947
764,3,1,4,1,17,3934477
1972,5,1,1,3,8,10748713
3326,4,3,4,3,18,16675589
1107,5,5,2,0,20,6375288
2800,1,1,2,3,28,12166306
4421,5,1,4,3,25,21090001
3525,3,4,4,1,6,18295430
500,5,5,3,0,6,4929654
3027,1,2,3,1,27,13469756
2512,1,3,3,2,30,11507126
2894,4,3,2,2,21,14712523
2955,4,3,4,3,23,15212302
1729,6,2,3,1,13,10211889
4526,5,3,2,3,24,22200849
4070,3,5,4,2,27,19429890
3366,5,1,1,0,2,17294242
2971,1,4,4,2,30,13943194
3320,4,1,2,0,22,15049346
1723,2,3,2,0,14,8588583
1837,1,5,2,2,1,10226079
4506,4,5,2,3,10,23052458
859,2,4,4,3,19,5604556
3215,5,3,1,1,8,16164367
4321,4,3,3,1,21,20503422
3362,3,3,3,0,25,15570018
1558,5,3,1,3,0,9189723
1482,1,4,4,0,17,7960605
1978,3,5,1,1,5,10684689
2461,6,2,2,2,9,13343279
599,1,1,4,0,25,2504532
2016,6,1,3,1,14,10466442
4285,6,3,2,1,10,21838047
974,5,2,2,0,27,5509541
4569,2,5,3,0,29,20699151
2231,6,5,1,3,17,12225041
670,1,1,1,3,10,3049906
2907,4,3,1,0,25,13535926
4068,3,1,4,0,4,19624902
976,5,3,4,2,5,7138230
4756,3,2,3,2,4,22792337
2992,1,5,1,1,22,14294462
879,4,3,2,2,21,5190116
2293,4,4,4,3,10,12342081
4679,4,2,4,1,7,23153586
2644,6,3,3,2,5,14568453
2369,5,1,1,1,20,11451506
772,1,5,1,0,16,3753799
3060,5,1,3,3,5,16135346
3877,4,5,3,1,0,19921959
1307,2,4,4,1,6,7589596
2558,1,4,3,1,8,13218056
1048,1,5,4,3,11,6460312
3061,5,3,1,3,27,14525916
3547,6,4,1,2,0,18546522
4652,1,5,4,1,10,22837638
4021,1,3,1,3,13,18596291
785,6,2,4,3,8,6297189
2933,2,2,2,2,13,13950022
1075,4,5,3,0,29,5925450
1775,2,1,4,2,1,9757837
781,1,5,1,2,7,4954666
1709,4,5,3,0,13,9520903
791,4,5,1,3,5,6373355
1858,5,4,2,3,9,11181800
747,6,3,1,2,6,5869493
4277,4,2,4,1,24,20196452
3625,4,2,4,3,13,18146165
1135,6,3,1,2,14,7404016
2078,2,5,3,3,25,10330982
3532,1,5,3,0,13,17321276
2930,4,2,3,3,9,15000235
2062,1,5,1,0,3,10942564
1418,2,3,4,0,20,7462895
1737,6,3,2,3,26,9517338
1316,1,5,1,0,14,6827572
1436,3,4,3,2,16,8222184
3506,6,3,2,2,25,17388713
1285,4,3,2,1,22,7287140
4153,3,4,1,2,9,20707170
913,2,2,1,1,25,4423372
1210,2,1,1,0,11,5735942
1020,5,2,4,1,20,6661946
2140,4,4,4,1,20,11603539
661,5,4,4,3,11,5778450
4715,4,5,3,1,22,22583851
3254,6,4,4,2,11,17217295
3762,3,3,4,1,16,18134807
1213,3,4,3,2,15,7523223
4614,6,4,4,1,15,23615479
4414,3,2,2,1,16,21062289
3241,1,4,4,3,11,15593346
2510,3,2,1,1,4,12839951
3726,1,2,3,0,24,16872469
3355,3,3,2,3,20,15978611
3075,4,1,3,2,18,14662080
4271,6,4,3,0,20,21712137
2885,3,5,4,2,29,14200240
4401,2,2,2,2,8,20756439
4409,2,3,2,1,29,19880195
4184,2,4,3,1,30,19088865
2693,4,2,3,1,25,12721078
4728,3,4,3,3,5,23384807
1610,5,4,1,0,23,8757516
4170,4,4,2,3,28,19953463
1822,6,2,2,2,0,11290745
3339,2,1,3,2,17,15371231
4528,4,5,4,2,12,23046129
2933,6,4,4,2,7,16072729
2148,5,5,2,1,3,12851923
2302,3,3,4,0,27,11138298
3875,3,5,1,2,28,18361871
1925,4,3,4,3,9,10857542
4456,2,1,1,1,22,19718073
2422,4,4,2,2,16,13056970
1085,3,2,2,1,16,5397720
2844,1,2,4,3,4,14304537
1926,5,1,3,0,11,10136712
2945,6,4,2,1,15,15381093
1360,1,4,1,1,21,6773825
4565,1,5,4,0,23,21704506
637,5,5,2,0,11,5467447
3314,3,4,3,1,8,16994605
1058,1,2,3,1,19,4932007
1607,5,4,4,0,28,8936017
2903,3,3,1,3,26,13996496
1591,5,3,2,2,23,8874311
2932,4,2,3,0,17,14109057
1965,2,3,4,2,20,9991411
2181,5,5,3,0,22,11816875
2144,5,4,1,0,29,10861440
3494,4,1,3,0,18,16793996
1976,3,5,2,0,20,10563424
4338,2,1,4,1,0,20819593
2507,2,3,1,2,12,11887669
2855,1,2,4,0,23,12854045
1121,5,2,3,0,7,6684975
3650,3,4,4,3,29,17381398
1649,1,4,2,2,15,8442506
4440,6,3,3,2,25,21299928
2799,4,2,4,2,21,13598496
4696,4,1,1,3,10,22733809
1578,6,1,4,0,11,9495147
2656,6,5,2,1,28,13401705
4517,4,5,2,2,30,21150019
4162,1,5,4,2,28,19001009
4288,2,4,1,2,16,19975940
3251,5,5,3,3,0,17451846
4333,5,1,3,0,22,20895625
3716,1,5,3,1,5,18167449
3441,4,1,4,1,6,17126835
3042,4,3,4,3,0,16495936
2825,6,4,3,3,26,14890931
820,5,4,3,2,26,4997194
2626,5,1,1,3,6,13674137
1679,3,1,3,0,13,8884072
747,4,3,4,1,26,4432990
2865,1,5,4,1,23,14217720
1814,2,2,3,1,10,9352906
851,3,1,4,3,26,4158524
2789,1,3,3,2,23,12730109
4548,5,3,4,2,28,22211176
3959,1,3,4,1,8,19025904
761,6,4,4,0,24,5103125
4427,5,1,2,1,0,22031321
2562,5,3,3,0,12,13766270
3831,5,4,1,2,14,19183806
4316,2,3,1,1,0,21111050
4403,3,3,1,2,19,20687748
1519,6,2,2,1,26,8061444
1580,6,1,1,0,26,7527748
1697,4,3,3,2,11,9896368
4184,5,3,4,1,2,21427143
2232,2,1,4,0,24,10151483
1790,4,2,2,0,18,9135258
3885,2,4,4,0,10,19130167
1272,6,4,1,2,9,8445063
3154,1,1,1,1,20,13556163
3959,4,1,1,2,21,18761505
3753,5,3,4,2,5,19665596
3268,6,2,2,1,22,16116518
3236,5,5,3,0,11,16626736
4167,1,4,4,1,20,19616449
1784,6,1,4,0,21,9773786
2794,4,4,1,2,7,14815280
4938,2,1,4,1,12,23547862
3430,4,5,1,2,14,17106582
838,4,4,1,3,28,4982129
3981,1,5,2,1,30,17679637
513,3,2,2,0,22,3233756
4028,4,4,3,2,19,19621812
3861,6,3,4,1,9,20471757
1414,2,2,3,2,21,7269631
1451,5,1,1,3,17,7806897
4711,4,1,4,0,11,22834010
3505,2,1,1,2,2,16332469
3724,5,2,3,3,15,18713759
1217,3,3,1,1,12,7085630
2402,5,1,1,2,5,12174361
1691,3,5,3,0,17,9451655
3453,4,5,4,0,5,18531469
2062,4,1,1,0,15,10296352
3253,3,1,3,1,13,16057117
3729,3,1,1,0,9,17921872
880,2,2,2,1,17,4769057
4748,6,3,2,1,10,23663693
1090,6,2,3,0,23,6269752
3067,2,5,4,3,1,16057552
1260,1,4,4,2,12,7452957
4531,2,1,2,0,8,20872176
1586,3,3,1,1,27,7314689
4726,1,5,4,3,8,23551429
3247,3,5,1,2,22,15704431
4405,5,3,2,3,18,21375200
4683,3,5,3,3,18,22928759
3370,5,1,1,0,15,16143465
1534,1,4,2,3,29,6793478
4957,1,5,4,3,27,22869694
2422,3,4,4,3,25,12292193
2076,1,4,2,3,11,10724466
4736,4,3,3,0,19,22997913
1788,5,2,4,3,17,9602194
1408,5,5,1,0,25,7503377
672,2,4,3,1,30,3343158
1898,6,5,2,3,16,11514195
1980,6,4,2,0,22,10962185
864,2,3,1,2,20,4066634
4493,6,3,1,2,21,22027180
4676,2,1,4,3,21,21872859
2675,6,1,1,1,18,13870784
4000,3,4,3,1,18,19597382
2039,4,3,3,3,12,10762795
2293,3,4,3,2,25,11805766
1501,4,2,1,3,9,8105615
1492,5,4,1,1,4,9222929
3962,6,4,2,3,12,20914600
3786,6,1,1,2,30,17839392
978,4,1,1,0,5,6121618
2517,3,5,2,2,11,13432847
2183,2,4,2,1,28,10393045
4143,6,4,1,0,12,20413466
3044,1,2,4,3,6,15199724
4227,6,4,4,0,13,21723580
4236,6,5,4,0,26,21272478
4036,3,4,2,2,2,20521249
1361,4,4,2,0,28,6729580
3142,4,2,4,0,6,16387297
4660,3,2,3,2,30,21225113
3026,5,1,2,0,29,14185987
3187,4,2,1,0,6,16038543
1576,6,3,3,3,6,10076343
2136,2,4,2,1,17,11035275
1318,3,2,2,1,1,7572766
1862,4,4,2,2,7,10702639
2257,1,1,2,3,22,10459723
3714,2,1,4,1,13,17768510
3218,5,1,4,2,14,16733170
1127,5,5,4,0,7,7468411
2558,5,5,2,2,26,13391450
3777,5,2,1,3,8,18750030
615,6,3,3,2,2,5696711
4445,4,2,1,3,19,21150113
1332,1,3,1,1,17,6506447
4079,3,3,1,0,20,19024479
1963,4,3,1,1,25,10060483
3999,2,5,1,2,2,20027221
1869,6,4,4,3,25,10189675
2492,5,5,3,2,15,14060865
4960,6,4,1,1,8,25147405
2382,3,2,1,0,16,11498028
2183,4,4,2,2,24,11042294
1349,2,2,3,0,17,6684743
2271,3,3,4,0,12,11342160
3941,5,5,2,0,15,19603687
1903,5,5,1,1,13,10575139
1638,4,4,4,3,20,8870224
2090,6,2,2,2,2,11866189
4379,3,3,3,2,27,20410673
3160,4,3,4,3,1,16425194
2823,5,3,2,2,12,15044547
613,5,4,3,2,2,6067842
3839,6,4,3,0,15,19092117
2638,5,5,1,2,18,13970028
2401,6,2,3,2,17,12966324
4864,3,5,1,0,28,22048532
524,4,5,4,1,30,3584452
3157,1,1,3,3,8,15160844
3050,3,2,3,2,1,15241535
2868,5,4,4,0,12,15161520
3352,3,2,3,1,14,15904342
4398,5,2,2,2,15,21733580
1093,3,2,1,2,0,6707969
2656,6,5,1,3,7,14962141
2153,1,2,1,0,18,9197310
2151,1,3,3,1,30,9800199
523,5,4,1,2,4,4635666
4164,5,3,4,2,2,21970150
1433,6,1,3,1,12,8296016
4819,5,2,4,1,25,23013244
2108,4,1,3,2,22,9969445
1893,6,4,4,1,1,11348579
2098,3,5,1,3,8,11270699
3211,3,3,3,2,30,15295725
2720,5,5,1,2,21,13684017
2678,6,2,2,3,14,14478194
1402,2,4,1,1,13,7709637
1720,6,1,4,1,28,8639714
1603,2,1,3,1,17,7460205
891,5,3,2,0,24,5259242
724,1,1,3,1,22,3269431
1371,4,3,1,1,11,7266174
3494,3,3,4,0,11,17596914
1500,5,1,2,2,21,7621447
2193,2,4,3,0,14,10570522
4088,1,5,4,3,2,20773517
1691,6,2,2,3,1,10139377
2025,2,2,2,3,22,9372369
2602,1,1,3,2,7,12063957
1705,2,3,1,3,17,8483499
3678,2,3,1,1,13,17685972
3073,2,4,1,2,4,15610975
2679,2,3,4,3,14,13941344
1057,4,1,3,1,15,5627436
1189,6,2,4,0,24,7088607
1223,2,2,2,3,12,6999327
4971,3,2,2,2,10,23912928
2762,4,4,1,2,28,13531400
5000,5,4,1,0,28,23559690
2598,4,3,4,3,30,12757868
4197,1,3,4,3,24,19470943
2448,2,4,2,2,20,12127203
4846,4,1,2,1,1,23558403
4896,5,5,1,0,17,23346094
3937,4,1,2,3,11,18778989
3938,6,1,3,1,9,20039170
1559,5,5,2,3,13,9853655
2297,4,4,2,3,21,12167163
4278,6,2,4,2,2,22283159
3148,2,1,4,0,6,15143462
2690,6,2,3,0,14,13775999
1398,5,1,1,3,11,8089538
815,6,3,4,2,18,5890406
4285,3,2,4,2,4,20796487
2917,4,2,4,1,6,14856099
4118,1,3,3,0,25,19075689
3607,3,1,3,3,19,17441402
1940,5,2,1,1,6,10920502
3176,6,3,1,2,25,15784400
1374,3,5,2,3,3,8167206
1733,3,3,1,0,29,8082391
1438,2,5,1,2,29,7343118
4389,5,4,1,2,17,21926231
3061,3,4,3,0,10,15268445
676,6,5,2,2,23,4958205
892,4,1,3,2,12,5383886
4369,2,4,4,2,21,20683265
4223,3,3,1,2,19,20324634
1770,6,1,2,0,13,9602969
599,4,5,3,0,10,4787495
3281,6,5,3,2,19,17154511
2634,3,1,3,0,11,12806180
4505,3,5,2,1,28,20892526
4945,6,5,3,0,25,23813104
3597,6,3,1,0,1,19011780
548,2,5,1,0,18,3162687
4630,3,5,2,3,27,22152636
541,6,2,3,2,16,4794058
3854,4,2,1,1,25,18435126
4392,4,5,2,2,21,21499255
3905,4,4,2,3,26,19163496
3826,4,2,3,1,20,18188782
4811,3,1,4,3,17,22791398
3584,1,3,1,3,9,17315281
1236,2,1,2,1,8,5895010
3253,6,5,1,3,11,17154189
1298,6,4,1,1,9,8307942
3239,2,2,3,1,14,15258315
1120,3,4,3,0,10,6508518
1465,5,2,1,2,29,7851129
3060,6,4,3,1,21,16080248
1095,3,2,4,2,23,5910840
910,6,5,1,1,12,6862796
2848,2,2,1,1,6,14259471
522,3,4,1,3,1,4517270
2567,1,5,3,3,30,12279905
2490,6,4,2,1,4,13799050
4684,1,1,3,3,7,22426250
1703,1,4,1,0,3,8987150
3346,2,5,2,1,13,16206220
1385,5,2,1,3,0,8247329
2937,5,5,4,3,17,15608945
1829,1,2,2,0,2,8832842
3993,4,3,1,3,21,19336600
1256,4,4,3,0,28,7121871
3491,3,2,3,2,15,17205768
2857,6,1,2,2,12,14694216
3042,5,2,3,3,4,16021429
3040,3,5,4,1,1,16521491
3257,1,5,1,0,30,14652964
4534,6,3,2,0,26,21896662
4960,3,2,2,0,7,23981654
3498,6,3,2,0,5,18445214
1146,5,4,4,3,3,8280312
1349,6,3,2,3,17,8305172
3210,2,2,3,3,26,15268556
4156,2,5,1,0,8,20272491
4245,1,2,4,0,3,20175215
3204,3,2,1,0,1,15565381
3156,2,3,1,3,23,14571704
4787,3,1,4,0,23,22206144
4963,1,2,2,3,25,22394340
1379,1,3,4,1,13,7423068
4461,4,3,3,1,17,21657892
3385,5,5,4,2,23,17489562
3882,1,4,1,0,7,18404239
2079,3,5,4,3,15,11594086
2837,5,5,4,1,6,15897405
2251,1,3,3,2,9,11707444
728,1,3,3,1,0,5177726
3737,6,1,2,3,3,19191147
2520,4,4,2,2,22,12935918
3207,3,1,4,2,5,16494688
2432,2,5,1,1,20,11651558
827,1,1,1,2,5,4363373
3978,6,4,4,1,19,20398904
878,4,2,3,1,8,6112469
1496,5,1,3,3,3,8608047
2843,1,1,3,1,13,13035297
3271,6,2,1,3,21,16143776
2718,6,4,2,2,6,14841679
4682,3,5,3,1,17,22297572
2104,3,2,2,3,29,10267780
2572,2,3,1,2,23,11566316
1303,1,4,4,1,29,6516792
3221,5,4,3,1,8,17398083
2860,3,1,3,1,30,13146504
1865,2,2,4,3,1,9861677
2776,6,2,1,0,26,13835185
2994,5,1,4,0,28,14476957
1496,4,2,1,1,3,8685155
4238,3,2,1,1,5,20177658
1884,5,3,2,3,20,9900782
2354,4,3,4,3,14,12386929
3761,1,4,2,3,2,18849112
1649,5,1,3,3,15,8703490
1938,5,2,2,0,16,9712793
562,6,1,4,3,9,5474615
1213,1,3,2,1,30,4789186
2138,1,1,3,1,26,9579164
4579,2,3,1,1,21,21225317
785,2,4,3,2,3,5405087
702,5,5,4,0,3,6424801
1704,1,3,3,2,2,8974807
4214,2,5,2,3,5,20484831
2795,2,3,2,1,11,13521819
2437,3,1,4,1,18,11527099
1668,6,3,2,3,19,9668784
1331,2,4,2,0,2,7958703
4333,4,1,4,3,29,20381672
1669,2,3,1,1,15,8633661
4795,3,2,2,0,3,23393625
3509,4,2,3,0,21,16299924
4658,2,4,3,0,11,22532516
1833,4,3,3,1,9,9674149
4381,5,1,4,1,20,21178553
4197,3,3,1,0,13,19996036
892,2,3,4,0,15,4757021
1015,4,4,1,2,21,5477798
538,6,4,1,1,1,5139484
2624,4,4,1,1,22,13106332
3636,4,3,2,0,3,18385465
3661,4,4,3,0,4,18839010
1851,1,3,3,1,11,9035706
1652,2,2,4,0,9,8365322
4220,4,5,2,1,26,19940532
3620,3,1,3,2,12,17149993
4495,2,3,1,2,28,20168710
535,6,5,4,2,30,4502892
3856,6,4,2,3,23,19231355
2630,1,1,3,2,15,12592003
1398,3,2,2,1,3,7789040
1288,5,5,4,3,7,8487696
4821,6,4,4,2,26,23655178
1591,1,5,1,2,20,8047593
3807,6,1,2,2,0,19445558
2249,1,5,2,1,5,12061839
2953,5,1,1,0,10,14345098
1027,3,1,3,1,14,6015611
3264,1,5,3,2,30,14789316
592,2,4,4,0,22,3944623
3332,6,4,3,1,23,16877119
1017,5,5,1,2,21,6850810
2756,3,4,2,0,17,13069011
3988,1,2,1,2,8,18982079
2536,5,5,3,1,13,13936773
3698,3,1,1,0,15,17587661
2530,2,5,2,1,7,13028835
1215,4,4,1,3,21,7154389
1277,1,1,3,1,8,6126274
2100,5,3,4,3,28,10961041
4348,6,5,2,3,18,22536742
4933,4,2,2,2,1,24654159
1981,1,3,3,2,8,9809546
4555,4,4,4,1,19,21803393
4152,6,3,2,2,30,20128574
1444,1,3,4,2,5,8017475
819,4,5,2,3,16,5530562
2962,6,3,2,1,9,15890640
857,6,4,3,0,24,5414031
4608,6,2,1,3,21,22426394
3884,4,2,4,1,17,18844636
721,3,2,3,2,12,4613070
912,5,5,2,0,5,6789185
785,1,4,4,2,16,4510290
1342,5,5,4,3,20,8171119
3479,3,5,3,3,5,18399367
4655,3,4,1,0,17,22229688
3054,4,3,3,0,15,14775287
4875,3,1,4,1,23,22103061
1015,1,5,1,0,26,4703034
2735,1,2,2,2,2,13233898
1383,6,2,2,1,3,8770023
4857,6,3,2,0,7,23981664
1017,2,3,2,0,18,5653944
2897,1,5,2,0,18,13329587
4117,2,3,2,2,4,20003384
2758,5,1,4,3,29,13305145
2257,5,4,3,3,24,11917297
2028,3,2,2,2,17,9841289
4050,6,5,2,3,1,21862661
3547,2,3,3,3,22,16879989
2153,2,3,3,3,30,9897249
761,1,3,1,0,5,3881970
4125,4,3,3,1,9,20097226
2127,4,1,2,1,5,11328784
4051,4,4,3,3,29,19547387
1192,5,3,3,1,14,7334572
3227,2,5,2,2,10,15974528
3123,5,1,1,3,18,15774003
943,2,2,3,0,7,5536810
2499,4,4,3,3,23,13150068
2447,6,2,2,2,28,11984418
4635,6,2,3,0,1,23728014
4044,1,2,4,1,20,18389371
1065,3,3,3,1,28,5782026
2613,5,5,1,1,15,14150211
3156,1,2,3,2,15,15014252
2420,5,1,1,3,6,12934566
2398,1,2,3,3,23,11139951
3820,3,1,4,2,14,18513701
1240,5,4,3,0,25,7044914
3787,3,4,4,0,17,18588707
1811,4,1,3,2,25,8728882
1593,5,3,4,0,14,8921360
4248,6,5,4,1,14,21973464
4185,4,5,3,3,7,20953845
3645,5,5,3,1,28,18510596
2445,1,4,1,1,7,11913905
2895,2,4,1,2,21,14032205
3387,4,4,2,0,10,16981594
4560,3,2,3,3,26,21565353
1003,3,4,1,2,8,5845865
767,6,4,4,0,25,5697438
2505,3,5,3,0,23,12331477
4993,4,1,1,1,26,23183403
4229,2,4,3,2,15,20375875
2823,3,4,4,1,12,14766410
4640,1,1,1,3,4,21864929
4874,3,4,1,3,24,22670586
3685,1,4,2,3,25,17189582
1636,2,3,3,0,15,8360069
1227,1,2,2,0,1,6098435
2603,5,3,1,1,26,12374123
698,3,4,2,3,16,5079814
554,1,3,4,0,1,3764550
1506,2,5,3,1,16,8405403
4526,1,2,4,3,27,20437428
4517,5,5,4,0,22,22137071
4564,3,5,3,1,6,22858433
3622,3,5,2,2,25,17450169
3722,3,5,4,2,16,18388335
2794,2,1,2,1,15,13264090
2237,6,5,3,2,24,12793581
1881,1,2,1,1,8,8732590
2941,1,5,4,0,25,13796727
3436,3,1,2,2,24,15825421
2502,1,4,3,0,15,12316399
1917,1,3,1,1,19,8915710
1109,1,5,1,3,22,5790018
1263,2,1,4,2,10,7236407
4180,6,3,2,0,21,20912939
1920,5,3,3,2,17,10312133
2033,4,5,4,0,0,11892541
2773,5,4,4,0,25,14592727
2935,6,2,3,3,19,14921467
3718,3,2,2,3,11,18085832
4906,5,3,1,2,12,23493490
633,1,5,3,2,2,4922751
1435,5,3,2,1,15,7866551
587,1,3,1,1,3,3171008
1245,2,2,3,2,12,6300070
4121,2,5,4,2,2,21295657
3140,6,2,2,2,19,15507282
709,6,2,1,0,6,4835990
1641,6,2,3,1,16,9590142
3030,6,1,2,2,5,15794967
2782,1,5,1,3,12,14116635
2925,4,4,4,2,0,16097030
4050,2,4,3,3,4,20328060
4559,4,2,2,0,18,21150234
1081,5,2,3,0,14,6271086
2951,3,2,4,3,16,14230078
4393,1,4,3,2,18,21117354
3169,4,4,3,3,30,15352796
1209,6,4,2,1,26,7221394
3284,5,1,1,0,2,16134892
4671,6,2,1,1,27,21716001
1804,1,1,1,1,17,8129418
1463,3,4,2,1,29,6898975
1473,1,3,2,2,13,7706038
3131,5,1,2,1,9,15359007
3248,4,4,3,1,26,15495217
2900,6,1,4,2,17,14881789
4943,3,5,3,1,3,24566037
724,2,2,3,3,29,3363956
1703,6,2,4,0,15,10014375
4116,1,2,1,0,0,19137556
4289,4,1,4,3,2,21886680
1090,1,5,4,3,30,5867813
1679,5,3,1,2,1,9719682
2654,5,1,4,3,5,14149499
1654,1,1,1,3,20,7525105
2637,5,5,2,2,27,13807553
4408,4,5,4,0,12,22178165
1883,1,5,4,3,11,10131294
1537,2,3,3,2,23,7722088
3724,4,1,4,1,17,18125873
3679,4,3,1,0,13,17649346
4352,2,2,1,2,22,20054727
1315,4,3,2,1,5,7491880
4491,6,4,1,3,30,22201225
4889,1,4,4,3,23,22932551
4891,2,1,3,3,4,23373957
1424,3,1,1,0,25,6396162
1431,2,2,3,0,1,8202853
1755,1,5,1,1,8,8794452
3504,1,1,1,2,16,16191000
4828,6,1,3,3,16,23839310
1740,2,1,4,3,24,7940209
4900,3,1,3,1,5,23729971
1445,4,1,3,3,1,8146391
2944,4,2,2,0,15,14213871
2890,6,3,3,2,0,15682303
4124,1,4,1,3,12,19347716
3002,2,2,2,0,15,14419062
4726,2,4,2,2,16,22295548
2347,6,3,3,3,4,13718312
2893,3,2,4,1,30,13248849
1918,3,2,3,0,21,9343067
601,1,4,4,1,24,3403449
3013,5,2,2,2,28,15047098
2457,1,5,2,2,11,12171414
3860,6,2,2,0,29,18495075
4072,2,3,3,3,1,20722631
2831,5,3,1,0,9,14614788
2844,6,5,1,0,0,16242376
1892,4,1,2,3,28,8808635
706,5,1,2,2,16,5076502
588,1,4,2,2,9,3883544
1195,1,3,2,1,19,6016443
2459,2,4,2,0,21,11781577
3397,1,4,2,0,19,16112392
2593,5,5,1,0,16,13166785
1526,2,2,2,1,19,7781424
2349,4,1,4,2,29,11767123
1945,5,4,4,3,7,12098248
902,6,4,3,0,17,5870945
3112,3,4,2,2,9,15753396
4647,5,2,2,3,15,23039665
4976,5,4,3,0,4,24885288
1657,6,5,2,2,15,10131827
3010,2,3,1,0,7,14338963
4855,1,2,3,0,1,22808653
2391,4,5,2,2,25,11928312
3347,1,5,3,3,8,16647991
735,4,2,1,1,29,3965895
2049,5,5,3,2,23,11106098
3169,3,3,4,3,25,15833229
4076,1,2,1,3,19,18955137
1608,2,2,4,1,30,7367248
1657,4,4,3,2,26,8574950
737,4,5,3,3,13,5339419
3138,4,3,3,0,13,16195118
2315,5,2,4,0,0,13248051
4928,3,5,4,3,20,23792172
1463,4,3,4,3,18,8500939
3455,1,4,3,2,28,15583218
4269,2,2,4,3,15,20099733
1160,1,1,1,2,3,5752681
1942,4,1,3,1,0,10267802
1374,3,5,2,1,18,7757513
4083,6,1,2,2,5,20580007
4964,2,2,3,1,24,23119776
3931,1,3,1,1,9,17947987
754,3,4,3,3,15,5356089
3909,6,4,1,0,20,19488283
2058,5,4,4,3,12,12037300
2102,4,2,4,2,17,10800309
3698,2,5,1,3,20,17804515
3369,4,5,4,2,19,17471667
871,3,3,2,3,4,5563206
4329,2,2,3,2,27,19424716
1705,5,3,4,1,26,9498552
